,arrest,beat,block,case_number,community_area,date,description,district,domestic,fbi_code,id,iucr,latitude,location,location_description,longitude,primary_type,updated_on,ward,x_coordinate,y_coordinate,year,c_tract
525,False,0735,021XX W 72ND PL,JA131811,67,2017-01-27T11:30:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,10830693,0486,41.762042685,"{'type': 'Point', 'coordinates': [-87.676678617, 41.762042685]}",RESIDENCE,-87.676678617,BATTERY,2017-02-14T15:49:42.000,17,1163401,1856563,2017,6720004007
526,False,0714,062XX S DAMEN AVE,JA131705,67,2017-01-23T09:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,007,False,11,10830695,1153,41.780323147,"{'type': 'Point', 'coordinates': [-87.673925674, 41.780323147]}",RESIDENCE,-87.673925674,DECEPTIVE PRACTICE,2017-02-14T15:49:42.000,15,1164101,1863230,2017,6706002007
527,False,0713,059XX S THROOP ST,JA131948,67,2017-01-27T12:30:00.000,AUTOMOBILE,007,False,07,10830706,0910,41.786246295,"{'type': 'Point', 'coordinates': [-87.65709703, 41.786246295]}",STREET,-87.65709703,MOTOR VEHICLE THEFT,2017-02-14T15:49:42.000,16,1168674,1865424,2017,6709002003
528,False,0712,059XX S MAY ST,JA132128,68,2017-01-25T21:00:00.000,DOMESTIC BATTERY SIMPLE,007,False,08B,10830807,0486,41.786447144,"{'type': 'Point', 'coordinates': [-87.653464847, 41.786447144]}",STREET,-87.653464847,BATTERY,2017-02-14T15:49:42.000,16,1169664,1865505,2017,6806002002
529,False,0723,068XX S LOWE AVE,JA132122,68,2017-01-27T15:18:00.000,TO PROPERTY,007,False,14,10830817,1310,41.769844659,"{'type': 'Point', 'coordinates': [-87.640227044, 41.769844659]}",RESIDENCE,-87.640227044,CRIMINAL DAMAGE,2017-02-14T15:49:42.000,6,1173323,1859484,2017,6812003009
530,False,0725,065XX S BISHOP ST,JA132023,67,2017-01-27T13:30:00.000,$500 AND UNDER,007,False,06,10830819,0820,41.775168092,"{'type': 'Point', 'coordinates': [-87.660454245, 41.775168092]}",RESIDENTIAL YARD (FRONT/BACK),-87.660454245,THEFT,2017-02-14T15:49:42.000,17,1167790,1861380,2017,6711001025
531,False,0726,020XX W 63RD ST,JA132052,67,2017-01-27T14:00:00.000,OVER $500,007,False,06,10830838,0810,41.779308251,"{'type': 'Point', 'coordinates': [-87.674489688, 41.779308251]}",OTHER,-87.674489688,THEFT,2017-02-14T15:49:42.000,15,1163950,1862859,2017,6705001055
532,False,0711,062XX S NORMAL BLVD,JA132228,68,2017-01-27T16:30:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,10830849,0486,41.781214321,"{'type': 'Point', 'coordinates': [-87.637512445, 41.781214321]}",APARTMENT,-87.637512445,BATTERY,2017-02-14T15:49:42.000,20,1174030,1863633,2017,8346002025
533,False,0733,071XX S MAY ST,JA132379,68,2017-01-25T17:24:00.000,SIMPLE,007,False,08A,10830865,0560,41.764376817,"{'type': 'Point', 'coordinates': [-87.652880492, 41.764376817]}",RESIDENCE,-87.652880492,ASSAULT,2017-02-14T15:49:42.000,17,1169887,1857464,2017,6814002007
534,False,0724,067XX S MORGAN ST,JA132177,68,2017-01-27T15:30:00.000,ATTEMPT: ARMED-HANDGUN,007,False,03,10830892,033A,41.771949874,"{'type': 'Point', 'coordinates': [-87.649442482, 41.771949874]}",ALLEY,-87.649442482,ROBBERY,2017-02-14T15:49:42.000,17,1170803,1860231,2017,6811004001
535,False,0735,071XX S ASHLAND AVE,JA132231,67,2017-01-27T16:35:00.000,ARMED: HANDGUN,007,False,03,10830901,031A,41.764377638,"{'type': 'Point', 'coordinates': [-87.663763302, 41.764377638]}",SMALL RETAIL STORE,-87.663763302,ROBBERY,2017-02-14T15:49:42.000,17,1166918,1857441,2017,6719001003
536,False,0712,059XX S CARPENTER ST,JA132119,68,2017-01-27T15:26:00.000,BY FIRE,007,False,09,10830902,1020,41.786204927,"{'type': 'Point', 'coordinates': [-87.651029033, 41.786204927]}",RESIDENCE,-87.651029033,ARSON,2017-02-14T15:49:42.000,16,1170329,1865422,2017,6806001002
537,True,0712,056XX S RACINE AVE,JA132516,68,2017-01-27T20:24:00.000,TO LAND,007,False,26,10831013,1330,41.791833937,"{'type': 'Point', 'coordinates': [-87.654816072, 41.791833937]}",RESTAURANT,-87.654816072,CRIMINAL TRESPASS,2017-02-14T15:49:42.000,16,1169280,1867465,2017,6701001011
538,False,0723,068XX S GREEN ST,JA132510,68,2017-01-27T20:15:00.000,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,007,True,04B,10831043,0497,41.76997664,"{'type': 'Point', 'coordinates': [-87.645749985, 41.76997664]}",RESIDENCE,-87.645749985,BATTERY,2017-02-14T15:49:42.000,17,1171816,1859520,2017,6811001009
539,True,0712,059XX S CARPENTER ST,JA132150,68,2017-01-27T15:27:00.000,AGGRAVATED: HANDGUN,007,False,04B,10831046,041A,41.786204927,"{'type': 'Point', 'coordinates': [-87.651029033, 41.786204927]}",RESIDENTIAL YARD (FRONT/BACK),-87.651029033,BATTERY,2017-03-25T15:44:52.000,16,1170329,1865422,2017,6806001002
540,True,0724,013XX W 64TH ST,JA132581,67,2017-01-27T21:50:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,10831092,0486,41.777753239,"{'type': 'Point', 'coordinates': [-87.657186261, 41.777753239]}",RESIDENCE,-87.657186261,BATTERY,2017-02-14T15:49:42.000,16,1168674,1862329,2017,8349002009
541,True,0714,062XX S ASHLAND AVE,JA132657,67,2017-01-27T23:37:00.000,PAROLE VIOLATION,007,False,26,10831120,4625,41.780426345,"{'type': 'Point', 'coordinates': [-87.664245326, 41.780426345]}",RESTAURANT,-87.664245326,OTHER OFFENSE,2017-02-14T15:49:42.000,16,1166741,1863288,2017,6707002014
542,True,0732,005XX W 70TH ST,JA132649,68,2017-01-27T22:49:00.000,UNLAWFUL POSS OF HANDGUN,007,False,15,10831165,143A,41.767114694,"{'type': 'Point', 'coordinates': [-87.638057047, 41.767114694]}",STREET,-87.638057047,WEAPONS VIOLATION,2017-02-14T15:49:42.000,6,1173923,1858494,2017,6812002006
543,False,0712,058XX S PEORIA ST,JA132700,68,2017-01-28T01:29:00.000,AGGRAVATED: HANDGUN,007,False,04B,10831182,041A,41.787670818,"{'type': 'Point', 'coordinates': [-87.64741635, 41.787670818]}",STREET,-87.64741635,BATTERY,2017-02-14T15:49:42.000,16,1171310,1865964,2017,8347001018
544,True,0712,008XX W 59TH ST,JA132741,68,2017-01-28T02:30:00.000,SIMPLE,007,False,08A,10831206,0560,41.78701723,"{'type': 'Point', 'coordinates': [-87.645505595, 41.78701723]}",GAS STATION,-87.645505595,ASSAULT,2017-02-14T15:49:42.000,16,1171833,1865730,2017,8347001020
545,True,0723,063XX S LOWE AVE,JA132740,68,2017-01-28T02:30:00.000,TO LAND,007,False,26,10831213,1330,41.778671235,"{'type': 'Point', 'coordinates': [-87.640835937, 41.778671235]}",OTHER,-87.640835937,CRIMINAL TRESPASS,2017-02-14T15:49:42.000,16,1173131,1862699,2017,6809004010
546,False,0711,058XX S UNION AVE,JA132600,68,2017-01-27T09:00:00.000,FORCIBLE ENTRY,007,False,05,10831233,0610,41.787713011,"{'type': 'Point', 'coordinates': [-87.642550042, 41.787713011]}",RESIDENCE,-87.642550042,BURGLARY,2017-02-14T15:49:42.000,3,1172637,1865990,2017,8347003031
547,False,0725,064XX S MARSHFIELD AVE,JA132702,67,2017-01-28T01:20:00.000,$500 AND UNDER,007,False,06,10831235,0820,41.776994567,"{'type': 'Point', 'coordinates': [-87.665417521, 41.776994567]}",TAXICAB,-87.665417521,THEFT,2017-02-14T15:49:42.000,15,1166431,1862035,2017,6712001005
548,False,0732,071XX S EMERALD AVE,JA132135,68,2017-01-15T01:28:00.000,TELEPHONE THREAT,007,False,26,10831292,2820,41.7643234,"{'type': 'Point', 'coordinates': [-87.643006256, 41.7643234]}",RESIDENCE,-87.643006256,OTHER OFFENSE,2017-02-14T15:49:42.000,6,1172581,1857466,2017,6813002013
549,False,0722,002XX W MARQUETTE RD,JA132888,68,2017-01-28T05:00:00.000,FORCIBLE ENTRY,007,False,05,10831326,0610,41.772700116,"{'type': 'Point', 'coordinates': [-87.630518183, 41.772700116]}",PARKING LOT/GARAGE(NON.RESID.),-87.630518183,BURGLARY,2017-02-14T15:49:42.000,6,1175963,1860546,2017,6903001007
550,False,0722,065XX S PARNELL AVE,JA132876,68,2017-01-26T23:45:00.000,SIMPLE,007,True,08A,10831327,0560,41.775796798,"{'type': 'Point', 'coordinates': [-87.638824824, 41.775796798]}",RESIDENCE,-87.638824824,ASSAULT,2017-02-14T15:49:42.000,20,1173688,1861656,2017,6809001005
551,False,0733,072XX S PEORIA ST,JA132883,68,2017-01-28T08:00:00.000,SIMPLE,007,True,08B,10831364,0460,41.762389242,"{'type': 'Point', 'coordinates': [-87.646765664, 41.762389242]}",RESIDENCE,-87.646765664,BATTERY,2017-02-14T15:49:42.000,17,1171561,1856753,2017,6814001013
552,False,0733,070XX S ABERDEEN ST,JA132870,68,2017-01-28T07:30:00.000,ARMED: HANDGUN,007,False,03,10831417,031A,41.766178418,"{'type': 'Point', 'coordinates': [-87.651717792, 41.766178418]}",SIDEWALK,-87.651717792,ROBBERY,2017-02-14T15:49:42.000,17,1170199,1858123,2017,6811005016
553,False,0712,056XX S MAY ST,JA132897,68,2017-01-28T08:15:00.000,TO VEHICLE,007,False,14,10831431,1320,41.791796555,"{'type': 'Point', 'coordinates': [-87.653599007, 41.791796555]}",STREET,-87.653599007,CRIMINAL DAMAGE,2017-02-14T15:49:42.000,16,1169612,1867454,2017,6805001009
554,False,0735,071XX S MARSHFIELD AVE,JA133042,67,2017-01-28T11:30:00.000,DOMESTIC BATTERY SIMPLE,007,False,08B,10831450,0486,41.764253197,"{'type': 'Point', 'coordinates': [-87.665014523, 41.764253197]}",SIDEWALK,-87.665014523,BATTERY,2017-02-14T15:49:42.000,17,1166577,1857393,2017,6720001005
555,True,0735,070XX S PAULINA ST,JA132976,67,2017-01-28T10:35:00.000,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,007,True,04B,10831454,0496,41.765931787,"{'type': 'Point', 'coordinates': [-87.666272722, 41.765931787]}",RESIDENCE,-87.666272722,BATTERY,2017-02-14T15:49:42.000,17,1166229,1858002,2017,6715003029
556,False,0225,055XX S LA SALLE ST,JA133104,68,2017-01-28T08:00:00.000,$500 AND UNDER,002,False,06,10831467,0820,41.793834595,"{'type': 'Point', 'coordinates': [-87.629289876, 41.793834595]}",STREET,-87.629289876,THEFT,2017-02-14T15:49:42.000,3,1176235,1868250,2017,8346004034
557,True,0712,011XX W 59TH ST,JA133126,68,2017-01-28T12:35:00.000,POSS: CRACK,007,False,18,10831522,2027,41.786916557,"{'type': 'Point', 'coordinates': [-87.652561529, 41.786916557]}",SIDEWALK,-87.652561529,NARCOTICS,2017-02-14T15:49:42.000,16,1169909,1865678,2017,6805002027
558,True,0734,014XX W 72ND PL,JA132982,67,2017-01-28T10:09:00.000,UNLAWFUL POSS OF HANDGUN,007,False,15,10831548,143A,41.762216917,"{'type': 'Point', 'coordinates': [-87.661249337, 41.762216917]}",RESIDENTIAL YARD (FRONT/BACK),-87.661249337,WEAPONS VIOLATION,2017-02-14T15:49:42.000,17,1167610,1856659,2017,6719001022
559,True,0734,069XX S JUSTINE ST,JA133253,67,2017-01-28T14:45:00.000,PAROLE VIOLATION,007,False,26,10831591,4625,41.767963657,"{'type': 'Point', 'coordinates': [-87.662688625, 41.767963657]}",STREET,-87.662688625,OTHER OFFENSE,2017-02-14T15:49:42.000,17,1167201,1858750,2017,6716002017
560,False,0733,072XX S PEORIA ST,JA133300,68,2017-01-28T09:00:00.000,HARASSMENT BY TELEPHONE,007,True,26,10831639,2825,41.762537469,"{'type': 'Point', 'coordinates': [-87.646771414, 41.762537469]}",RESIDENCE,-87.646771414,OTHER OFFENSE,2017-02-14T15:49:42.000,17,1171559,1856807,2017,6814001012
561,False,0732,069XX S PARNELL AVE,JA133289,68,2017-01-28T13:00:00.000,AUTOMOBILE,007,False,07,10831709,0910,41.768275084,"{'type': 'Point', 'coordinates': [-87.638436748, 41.768275084]}",STREET,-87.638436748,MOTOR VEHICLE THEFT,2017-02-14T15:49:42.000,6,1173816,1858916,2017,6812002002
562,True,0735,071XX S ASHLAND AVE,JA133403,67,2017-01-28T13:10:00.000,RETAIL THEFT,007,False,06,10831737,0860,41.764682386,"{'type': 'Point', 'coordinates': [-87.663785792, 41.764682386]}",GROCERY FOOD STORE,-87.663785792,THEFT,2017-02-14T15:49:42.000,17,1166911,1857552,2017,6720001000
563,False,0726,067XX S WINCHESTER AVE,JA133348,67,2017-01-28T08:30:00.000,AUTOMOBILE,007,False,07,10831742,0910,41.771096756,"{'type': 'Point', 'coordinates': [-87.672480512, 41.771096756]}",STREET,-87.672480512,MOTOR VEHICLE THEFT,2017-02-14T15:49:42.000,15,1164521,1859871,2017,6713003007
564,False,0725,067XX S PAULINA ST,JA133498,67,2017-01-28T14:00:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,10831747,0486,41.771484402,"{'type': 'Point', 'coordinates': [-87.666427817, 41.771484402]}",RESIDENCE,-87.666427817,BATTERY,2017-02-14T15:49:42.000,15,1166171,1860025,2017,6715001015
565,True,0723,066XX S HALSTED ST,JA133542,68,2017-01-28T19:25:00.000,TO LAND,007,False,26,10831773,1330,41.772972076,"{'type': 'Point', 'coordinates': [-87.644610871, 41.772972076]}",GAS STATION,-87.644610871,CRIMINAL TRESPASS,2017-02-14T15:49:42.000,6,1172118,1860614,2017,6810002011
566,True,0712,011XX W 57TH ST,JA133702,68,2017-01-28T22:55:00.000,POSS: CRACK,007,False,18,10831926,2027,41.790535888,"{'type': 'Point', 'coordinates': [-87.653887349, 41.790535888]}",STREET,-87.653887349,NARCOTICS,2017-02-14T15:49:42.000,16,1169537,1866994,2017,6805001013
567,False,0722,005XX W 63RD ST,JA133705,68,2017-01-28T21:45:00.000,AGGRAVATED:KNIFE/CUTTING INSTR,007,True,04A,10831928,0520,41.779861216,"{'type': 'Point', 'coordinates': [-87.637937706, 41.779861216]}",RESIDENCE,-87.637937706,ASSAULT,2017-02-14T15:49:42.000,20,1173918,1863139,2017,8346002028
568,False,0734,070XX S LAFLIN ST,JA133718,67,2017-01-28T23:30:00.000,ARMED: HANDGUN,007,False,03,10831930,031A,41.765788212,"{'type': 'Point', 'coordinates': [-87.661413672, 41.765788212]}",SIDEWALK,-87.661413672,ROBBERY,2017-02-14T15:49:42.000,17,1167555,1857960,2017,6716002013
569,False,0713,012XX W 57TH ST,JA133758,67,2017-01-29T00:05:00.000,ARMED: HANDGUN,007,False,03,10831971,031A,41.790503678,"{'type': 'Point', 'coordinates': [-87.656333559, 41.790503678]}",STREET,-87.656333559,ROBBERY,2017-02-14T15:49:42.000,16,1168870,1866977,2017,6701001014
570,False,0734,069XX S LOOMIS BLVD,JA133612,67,2017-01-26T12:30:00.000,HARASSMENT BY TELEPHONE,007,True,26,10831972,2825,41.768035653,"{'type': 'Point', 'coordinates': [-87.659047843, 41.768035653]}",RESIDENCE,-87.659047843,OTHER OFFENSE,2017-02-14T15:49:42.000,17,1168194,1858784,2017,8349001007
571,True,0712,011XX W 62ND ST,JA133795,68,2017-01-29T00:33:00.000,OBSTRUCTING SERVICE,007,False,24,10831995,3760,41.781449963,"{'type': 'Point', 'coordinates': [-87.653029998, 41.781449963]}",STREET,-87.653029998,INTERFERENCE WITH PUBLIC OFFICER,2017-02-14T15:49:42.000,16,1169797,1863685,2017,6806002015
572,False,0712,058XX S PEORIA ST,JA133925,68,2017-01-29T05:28:00.000,UNLAWFUL POSS OF HANDGUN,007,False,15,10832093,143A,41.788343257,"{'type': 'Point', 'coordinates': [-87.647431183, 41.788343257]}",SIDEWALK,-87.647431183,WEAPONS VIOLATION,2017-02-14T15:49:42.000,16,1171304,1866209,2017,8347001015
573,False,0715,055XX S HONORE ST,JA133943,67,2017-01-29T06:16:00.000,TO VEHICLE,007,False,14,10832106,1320,41.793048647,"{'type': 'Point', 'coordinates': [-87.670626869, 41.793048647]}",OTHER,-87.670626869,CRIMINAL DAMAGE,2017-02-14T15:49:42.000,15,1164965,1867874,2017,6704001005
574,False,0734,014XX W 72ND PL,JA133932,67,2017-01-29T06:18:00.000,TO PROPERTY,007,False,14,10832108,1310,41.762219511,"{'type': 'Point', 'coordinates': [-87.661223652, 41.762219511]}",RESIDENCE,-87.661223652,CRIMINAL DAMAGE,2017-02-14T15:49:42.000,17,1167617,1856660,2017,6719001019
575,False,0713,056XX S JUSTINE ST,JA134181,67,2017-01-29T12:00:00.000,FINANCIAL IDENTITY THEFT $300 AND UNDER,007,False,11,10832270,1154,41.791323789,"{'type': 'Point', 'coordinates': [-87.663281262, 41.791323789]}",OTHER,-87.663281262,DECEPTIVE PRACTICE,2017-02-14T15:49:42.000,16,1166973,1867261,2017,6702001017
576,False,0713,057XX S LOOMIS BLVD,JA134073,67,2017-01-28T16:09:00.000,AGGRAVATED OF A SENIOR CITIZEN,007,True,04B,10832277,0495,41.789853406,"{'type': 'Point', 'coordinates': [-87.659622307, 41.789853406]}",RESIDENCE,-87.659622307,BATTERY,2017-02-14T15:49:42.000,16,1167975,1866733,2017,6702001024
577,False,0711,006XX W ENGLEWOOD AVE,JA133907,68,2017-01-29T04:52:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,10832279,0486,41.780721396,"{'type': 'Point', 'coordinates': [-87.640865208, 41.780721396]}",RESIDENCE,-87.640865208,BATTERY,2017-02-14T15:49:42.000,16,1173117,1863446,2017,8348002021
578,False,0711,006XX W 59TH ST,JA133939,68,2017-01-29T06:00:00.000,DOMESTIC BATTERY SIMPLE,007,False,08B,10832280,0486,41.787079933,"{'type': 'Point', 'coordinates': [-87.641779482, 41.787079933]}",APARTMENT,-87.641779482,BATTERY,2017-02-14T15:49:42.000,20,1172849,1865761,2017,8347003034
579,False,0726,064XX S DAMEN AVE,JA133999,67,2017-01-29T08:15:00.000,ARMED: HANDGUN,007,False,03,10832281,031A,41.777070698,"{'type': 'Point', 'coordinates': [-87.67384534, 41.777070698]}",STREET,-87.67384534,ROBBERY,2017-02-14T15:49:42.000,15,1164132,1862045,2017,6714001015
580,False,0725,065XX S ASHLAND AVE,JA134192,67,2017-01-28T16:00:00.000,TO PROPERTY,007,False,14,10832312,1310,41.775378785,"{'type': 'Point', 'coordinates': [-87.664107154, 41.775378785]}",OTHER,-87.664107154,CRIMINAL DAMAGE,2017-02-14T15:49:42.000,15,1166793,1861449,2017,6712001013
581,False,0722,065XX S HARVARD AVE,JA134242,68,2017-01-29T13:30:00.000,TELEPHONE THREAT,007,False,26,10832326,2820,41.775521875,"{'type': 'Point', 'coordinates': [-87.633317618, 41.775521875]}",APARTMENT,-87.633317618,OTHER OFFENSE,2017-02-14T15:49:42.000,20,1175191,1861568,2017,6809001000
582,False,0714,016XX W 63RD ST,JA134207,67,2017-01-29T12:40:00.000,AUTOMOBILE,007,False,07,10832330,0910,41.779423276,"{'type': 'Point', 'coordinates': [-87.666363899, 41.779423276]}",STREET,-87.666363899,MOTOR VEHICLE THEFT,2017-02-14T15:49:42.000,15,1166166,1862918,2017,6707002016
583,False,0713,056XX S BISHOP ST,JA134291,67,2017-01-29T12:00:00.000,FROM BUILDING,007,False,06,10832366,0890,41.791375593,"{'type': 'Point', 'coordinates': [-87.660875157, 41.791375593]}",RESIDENCE,-87.660875157,THEFT,2017-02-14T15:49:42.000,16,1167629,1867285,2017,6702001022
584,True,0715,056XX S HAMILTON AVE,JA134433,67,2017-01-29T16:33:00.000,POSS: HEROIN(WHITE),007,False,18,10832443,2024,41.791243273,"{'type': 'Point', 'coordinates': [-87.677865817, 41.791243273]}",SIDEWALK,-87.677865817,NARCOTICS,2017-02-14T15:49:42.000,15,1162996,1867201,2017,6705001013
585,True,0733,074XX S ABERDEEN ST,JA134495,68,2017-01-29T17:04:00.000,SIMPLE,007,False,08B,10832491,0460,41.758753944,"{'type': 'Point', 'coordinates': [-87.651525142, 41.758753944]}",RESIDENCE,-87.651525142,BATTERY,2017-02-14T15:49:42.000,17,1170273,1855418,2017,6814003012
586,True,0714,059XX S ASHLAND AVE,JA134500,67,2017-01-29T15:45:00.000,OTHER VIOLATION,007,False,26,10832547,2890,41.786291714,"{'type': 'Point', 'coordinates': [-87.664386014, 41.786291714]}",PARKING LOT/GARAGE(NON.RESID.),-87.664386014,PUBLIC PEACE VIOLATION,2017-02-14T15:49:42.000,15,1166686,1865425,2017,6707001000
587,False,0232,059XX S LA SALLE ST,JA134483,68,2017-01-29T17:35:00.000,BY FIRE,002,False,09,10832552,1020,41.786475772,"{'type': 'Point', 'coordinates': [-87.629062388, 41.786475772]}",RESIDENCE,-87.629062388,ARSON,2017-02-14T15:49:42.000,20,1176319,1865569,2017,8346004057
588,False,0724,063XX S RACINE AVE,JA134337,68,2017-01-29T14:30:00.000,ARMED: OTHER FIREARM,007,False,03,10832557,031B,41.778931085,"{'type': 'Point', 'coordinates': [-87.654486482, 41.778931085]}",VEHICLE NON-COMMERCIAL,-87.654486482,ROBBERY,2017-02-14T15:49:42.000,16,1169407,1862764,2017,8349002013
589,True,0725,063XX S ASHLAND AVE,JA134578,67,2017-01-29T19:02:00.000,PUBLIC INDECENCY,007,False,17,10832583,1570,41.778551701,"{'type': 'Point', 'coordinates': [-87.664195154, 41.778551701]}",VEHICLE NON-COMMERCIAL,-87.664195154,SEX OFFENSE,2017-02-14T15:49:42.000,16,1166760,1862605,2017,6711001005
590,False,0726,063XX S WOOD ST,JA131358,67,2017-01-26T21:50:00.000,SIMPLE,007,True,08B,10832662,0460,41.778769405,"{'type': 'Point', 'coordinates': [-87.669080073, 41.778769405]}",RESIDENCE,-87.669080073,BATTERY,2017-02-14T15:49:42.000,15,1165427,1862674,2017,6713001009
591,False,0732,071XX S UNION AVE,JA134623,68,2017-01-29T20:32:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,10832663,0486,41.764459932,"{'type': 'Point', 'coordinates': [-87.641523936, 41.764459932]}",RESIDENCE PORCH/HALLWAY,-87.641523936,BATTERY,2017-02-14T15:49:42.000,6,1172985,1857519,2017,6813002010
592,False,0713,055XX S JUSTINE ST,JA134648,67,2017-01-29T09:00:00.000,ARMED:KNIFE/CUTTING INSTRUMENT,007,False,03,10832665,0312,41.793313704,"{'type': 'Point', 'coordinates': [-87.66333388, 41.793313704]}",STREET,-87.66333388,ROBBERY,2017-02-14T15:49:42.000,16,1166953,1867986,2017,6702001004
593,False,0723,065XX S MORGAN ST,JA130055,68,2017-01-25T22:29:00.000,THEFT/RECOVERY: AUTOMOBILE,007,False,07,10832667,0930,41.775103545,"{'type': 'Point', 'coordinates': [-87.649522629, 41.775103545]}",STREET,-87.649522629,MOTOR VEHICLE THEFT,2017-02-14T15:49:42.000,17,1170772,1861380,2017,6810003001
594,False,0723,006XX W MARQUETTE RD,JA134676,68,2017-01-29T20:00:00.000,TO PROPERTY,007,False,14,10832678,1310,41.772540841,"{'type': 'Point', 'coordinates': [-87.640439971, 41.772540841]}",RESIDENCE,-87.640439971,CRIMINAL DAMAGE,2017-02-14T15:49:42.000,6,1173257,1860466,2017,6812004000
595,True,0723,068XX S SANGAMON ST,JA134679,68,2017-01-29T21:06:00.000,STRONGARM - NO WEAPON,007,False,03,10832709,0320,41.769848355,"{'type': 'Point', 'coordinates': [-87.648163447, 41.769848355]}",VEHICLE NON-COMMERCIAL,-87.648163447,ROBBERY,2017-03-04T15:46:47.000,17,1171158,1859468,2017,6811001006
596,False,0714,060XX S HONORE ST,JA134518,67,2017-01-29T18:20:00.000,AGGRAVATED,007,False,09,10832711,1025,41.784284813,"{'type': 'Point', 'coordinates': [-87.670398129, 41.784284813]}",APARTMENT,-87.670398129,ARSON,2017-02-14T15:49:42.000,15,1165052,1864681,2017,6706001007
597,False,0734,015XX W 71ST ST,JA134615,67,2017-01-29T20:11:00.000,AGGRAVATED: HANDGUN,007,False,04A,10832713,051A,41.764939117,"{'type': 'Point', 'coordinates': [-87.661693779, 41.764939117]}",RESIDENCE PORCH/HALLWAY,-87.661693779,ASSAULT,2017-02-14T15:49:42.000,17,1167481,1857650,2017,6716002021
